Brokered by Brown Harris Stevens - 445 Park Avenue	Condo for sale	15900000	4	4	3698.000000	1 Central Park S Unit 1901	Manhattan, NY 10019	1 Central Park S Unit 1901Manhattan, NY 10019	New York	New York County	New York	Manhattan	1	1 Central Park S #1901, New York, NY 10019, USA	40.76465730	-73.97444390
Brokered by Douglas Elliman - 575 Madison Ave	Condo for sale	4995000	3	4	1960.000000	100 Central Park S Unit 3AD	New York, NY 10019	100 Central Park S Unit 3ADNew York, NY 10019	New York	New York County	New York	Manhattan	100	100 Central Park S #3a, New York, NY 10019, USA	40.76559190	-73.97660340
Brokered by COMPASS	Condo for sale	2250000	3	1	1710.000000	181 Hudson St Ste 2A	Manhattan, NY 10013	181 Hudson St Ste 2AManhattan, NY 10013	New York	New York County	New York	Manhattan	181	181 Hudson St #2a, New York, NY 10013, USA	40.72287270	-74.00830770
Brokered by REAL NEW YORK - Lower East Side	Condo for sale	989000	3	1	930.000000	282A Nassau Ave Apt 3A	Brooklyn, NY 11222	282A Nassau Ave Apt 3ABrooklyn, NY 11222	New York	Kings County	Brooklyn	Greenpoint	282A	282A Nassau Ave #3a, Brooklyn, NY 11222, USA	40.72599610	-73.93939870
Brokered by Keller Williams Realty Elite	Co-op for sale	309999	1	1	650.000000	30-31 Hobart St Unit 3O	Woodside, NY 11377	30-31 Hobart St Unit 3OWoodside, NY 11377	New York	Queens County	Queens	Woodside	30-31	30-31 Hobart St #3, Woodside, NY 11377, USA	40.75890550	-73.90644630
Brokered by Brown Harris Stevens - 1926 Broadway	Condo for sale	4880000	3	3	2130.000000	400 Fifth Ave Unit 57E	Manhattan, NY 10018	400 Fifth Ave Unit 57EManhattan, NY 10018	New York	New York County	New York	Manhattan	400	400 5th Ave APT 57E, New York, NY 10018, USA	40.75009890	-73.98381040
Brokered by E Realty International Corp	Condo for sale	600000	1	1	830.000000	132-35 Sanford Ave Unit Ld	Flushing, NY 11355	132-35 Sanford Ave Unit LdFlushing, NY 11355	United States	New York	Queens County	Queens	Sanford Avenue	132- 35 Sanford Ave, Flushing, NY 11355, USA	40.75535370	-73.83192710
Brokered by Corcoran East Side	Condo for sale	5400000	3	4	2515.000000	300 E 55th St Ph B	New York, NY 10022	300 E 55th St Ph BNew York, NY 10022	United States	New York	New York County	New York	East 55th Street	300 E 55th St, New York, NY 10022, USA	40.75774450	-73.96605630
Brokered by Berkshire Hathaway	Co-op for sale	265000	1	1	2184.207862	5700 Arlington Ave Apt 21E	Bronx, NY 10471	5700 Arlington Ave Apt 21EBronx, NY 10471	New York	Bronx County	The Bronx	North Riverdale	5700	5700 Arlington Ave #21e, Bronx, NY 10471, USA	40.90692280	-73.90625120
Brokered by Winzone Realty Inc	Co-op for sale	240000	1	1	750.000000	102-17 64th Rd Unit 4F	Forest Hills, NY 11375	102-17 64th Rd Unit 4FForest Hills, NY 11375	New York	Queens County	Queens	Forest Hills	102-17	102-17 64th Rd #4f, Forest Hills, NY 11375, USA	40.73146630	-73.85270350
Brokered by COMPASS	Townhouse for sale	1790000	4	5	2736.000000	12-07 40th Ave Unit Multi	Queens, NY 11101	12-07 40th Ave Unit MultiQueens, NY 11101	United States	New York	Queens County	Queens	40th Avenue	12-07 40th Ave, Long Island City, NY 11101, USA	40.75600840	-73.94234370
Brokered by ES Realty Eva Shammah LLC	Co-op for sale	225000	1	1	622.000000	387 Avenue S Apt 1F	Brooklyn, NY 11223	387 Avenue S Apt 1FBrooklyn, NY 11223	New York	Kings County	Brooklyn	Gravesend	387	387 Ave. S #1f, Brooklyn, NY 11223, USA	40.60227490	-73.97110680
Brokered by Neuhaus Realty, Inc.	Multi-family home for sale	1299000	6	2	3733.000000	433 Clove Rd	Staten Island, NY 10310	433 Clove RdStaten Island, NY 10310	United States	New York	Richmond County	Staten Island	Clove Road	433 Clove Rd, Staten Island, NY 10310, USA	40.62984380	-74.12338710
Brokered by Brown Harris Stevens	Condo for sale	1625000	1	2	995.000000	393 W End Ave Apt 8F	Manhattan, NY 10024	393 W End Ave Apt 8FManhattan, NY 10024	New York	New York County	New York	Manhattan	393	393 West End Ave #8f, New York, NY 10024, USA	40.78420310	-73.98160260
Brokered by Elegran Real Estate And Development	Co-op for sale	420000	3	1	2184.207862	225 E 36th St Apt 2H	New York, NY 10016	225 E 36th St Apt 2HNew York, NY 10016	New York	New York County	New York	Manhattan	225	225 E 36th St #2h, New York, NY 10016, USA	40.74666050	-73.97580350
Brokered by RE/MAX Elite	Condo for sale	385000	2	1	910.000000	100 Colfax Ave Apt 3V	Staten Island, NY 10306	100 Colfax Ave Apt 3VStaten Island, NY 10306	New York	Richmond County	Staten Island	Midland Beach	100	100 Colfax Ave APT 3H, Staten Island, NY 10306, USA	40.57954950	-74.10772090
Brokered by Lavilla Homes Inc	Multi-family home for sale	2720000	8	4	2184.207862	936 Seneca Ave	Ridgewood, NY 11385	936 Seneca AveRidgewood, NY 11385	United States	New York	Queens County	Queens	Seneca Avenue	936 Seneca Ave, Flushing, NY 11385, USA	40.69991230	-73.90320080
Brokered by American Homes Group	House for sale	1396000	4	4	2444.000000	49 Weed Ave	Staten Island, NY 10306	49 Weed AveStaten Island, NY 10306	United States	New York	Richmond County	Staten Island	Weed Avenue	49 Weed Ave, Staten Island, NY 10306, USA	40.56645240	-74.10511580
Brokered by Bedford Brownstone Realty LLC	Multi-family home for sale	1195000	3	3	2400.000000	5313 Avenue H	Brooklyn, NY 11234	5313 Avenue HBrooklyn, NY 11234	United States	New York	Kings County	Brooklyn	Avenue H	5313 Avenue H, Brooklyn, NY 11234, USA	40.63327970	-73.92494850
Brokered by FOXR - Fox Residential Group	Co-op for sale	620000	3	1	2184.207862	80 Central Park W Apt 4G	New York, NY 10023	80 Central Park W Apt 4GNew York, NY 10023	New York	New York County	New York	Manhattan	80	80 Central Park W #4g, New York, NY 10023, USA	40.77405670	-73.97806720
Brokered by Keller Williams NYC	Co-op for sale	300000	3	1	2184.207862	205 E 77th St Apt 11H	New York, NY 10075	205 E 77th St Apt 11HNew York, NY 10075	New York	New York County	New York	Manhattan	205	205 E 77th St #11h, New York, NY 10075, USA	40.77288670	-73.95752880
Brokered by Corcoran East Side	Co-op for sale	539000	1	1	2184.207862	420 E 55th St Apt 6L	New York, NY 10022	420 E 55th St Apt 6LNew York, NY 10022	New York	New York County	New York	Manhattan	420	420 E 55th St #6l, New York, NY 10022, USA	40.75624710	-73.96257050
Brokered by COMPASS	Co-op for sale	599000	1	2	1025.000000	510 E 86th St Unit Off	Manhattan, NY 10028	510 E 86th St Unit OffManhattan, NY 10028	United States	New York	New York County	New York	East 86th Street	510 East 86th St, New York, NY 10028, USA	40.77549390	-73.94665920
Brokered by COMPASS	Condo for sale	5200000	2	3	1394.000000	2 E 55th St Unit 1118	Manhattan, NY 10022	2 E 55th St Unit 1118Manhattan, NY 10022	New York County	New York	Manhattan	East 55th Street	Regis Residence	Regis Residence, 2 E 55th St #1118, New York, NY 10022, USA	40.76125500	-73.97448340
Brokered by COMPASS	Co-op for sale	650000	1	1	2184.207862	140 Cabrini Blvd Apt 82	Manhattan, NY 10033	140 Cabrini Blvd Apt 82Manhattan, NY 10033	New York	New York County	New York	Manhattan	140	140 Cabrini Blvd Apt 82, New York, NY 10033, USA	40.85328820	-73.93981400
Brokered by Corcoran East Side	Co-op for sale	5600000	5	4	3200.000000	983 Park Ave # 6C	New York, NY 10028	983 Park Ave # 6CNew York, NY 10028	New York	New York County	New York	Manhattan	983	983 Park Ave #6c, New York, NY 10028, USA	40.77812650	-73.95797860
Brokered by Douglas Elliman  -111 Fifth Ave	Pending	700000	1	1	500.000000	23 Waverly Pl # T	New York, NY 10003	23 Waverly Pl # TNew York, NY 10003	United States	New York	New York County	New York	Waverly Place	23 Waverly Pl, New York, NY 10003, USA	40.73043360	-73.99464410
Brokered by CRM Real Estate	Contingent	469000	3	2	1352.000000	28 Monsey Pl	Staten Island, NY 10303	28 Monsey PlStaten Island, NY 10303	United States	New York	Richmond County	Staten Island	Monsey Place	28 Monsey Pl, Staten Island, NY 10303, USA	40.62419380	-74.15008270
Brokered by ANNE - Anne Weintraub	Co-op for sale	1950000	2	2	2184.207862	1 Fifth Ave Unit 2J	New York, NY 10003	1 Fifth Ave Unit 2JNew York, NY 10003	New York	New York County	New York	Manhattan	2	2 5th Ave # 1, New York, NY 10011, USA	40.73192260	-73.99681970
Brokered by Shares Of New York Marketing	Co-op for sale	729888	2	2	1600.000000	166-25 Powells Cove Blvd Unit 4C	Beechhurst, NY 11357	166-25 Powells Cove Blvd Unit 4CBeechhurst, NY 11357	New York	Queens County	Queens	Whitestone	166-25	166-25 Powells Cove Blvd #4c, Whitestone, NY 11357, USA	40.79442310	-73.79659800
Brokered by EXIT REALTY CENTRAL	Multi-family home for sale	2225000	7	5	2184.207862	158 Stockholm St	Brooklyn, NY 11237	158 Stockholm StBrooklyn, NY 11237	United States	New York	Kings County	Brooklyn	Stockholm Street	158 Stockholm St, Brooklyn, NY 11237, USA	40.69925650	-73.92277840
Brokered by RE/MAX City Square	Multi-family home for sale	890000	6	5	2184.207862	2401 Walton Ave	Bronx, NY 10468	2401 Walton AveBronx, NY 10468	United States	New York	Bronx County	The Bronx	Walton Avenue	2401 Walton Ave, Bronx, NY 10468, USA	40.86100160	-73.90141410
Brokered by BERGEN BASIN REALTY	House for sale	949000	4	2	2172.000000	2430 E 71st St	Brooklyn, NY 11234	2430 E 71st StBrooklyn, NY 11234	United States	New York	Kings County	Brooklyn	East 71st Street	2430 E 71st St, Brooklyn, NY 11234, USA	40.61424390	-73.90154730
Brokered by RE MAX Real Estate Professionals	House for sale	650000	3	2	1500.000000	54 Farrell Ct	Staten Island, NY 10306	54 Farrell CtStaten Island, NY 10306	United States	New York	Richmond County	Staten Island	Farrell Court	54 Farrell Ct, Staten Island, NY 10306, USA	40.56591630	-74.12746520
Brokered by Corcoran East Side	Townhouse for sale	16500000	5	6	5129.000000	132 E 62nd St	New York, NY 10065	132 E 62nd StNew York, NY 10065	United States	New York	New York County	New York	East 62nd Street	132 E 62nd St, New York, NY 10065, USA	40.76414040	-73.96738990
Brokered by RE MAX Edge	House for sale	579999	3	2	1152.000000	18 Vanderbilt Ave	Staten Island, NY 10304	18 Vanderbilt AveStaten Island, NY 10304	United States	New York	Richmond County	Staten Island	Vanderbilt Avenue	18 Vanderbilt Ave, Staten Island, NY 10304, USA	40.62198340	-74.07300600
Brokered by BERGEN BASIN REALTY	Land for sale	1499000	3	2	2184.207862	449 Mayfair Dr S Lot 9	Brooklyn, NY 11234	449 Mayfair Dr S Lot 9Brooklyn, NY 11234	New York	Kings County	Brooklyn	Mill Basin	449	449 Mayfair Dr S #9, Brooklyn, NY 11234, USA	40.60742310	-73.90789730
Brokered by Winzone Realty Inc	Co-op for sale	535000	3	2	1350.000000	142-05 Roosevelt Ave Unit 225	Flushing, NY 11354	142-05 Roosevelt Ave Unit 225Flushing, NY 11354	New York	Queens County	Queens	Flushing	14205	14205 Roosevelt Ave Apt 225, Flushing, NY 11354, USA	40.76079420	-73.82587660
Brokered by Brown Harris Stevens - 445 Park Avenue	Co-op for sale	1250000	2	2	1500.000000	125 E 63rd St Apt 4B	Manhattan, NY 10065	125 E 63rd St Apt 4BManhattan, NY 10065	New York	New York County	New York	Manhattan	125	125 E 63rd St #4b, New York, NY 10065, USA	40.76516940	-73.96670310
Brokered by COMPASS	Multi-family home for sale	1388000	4	2	2520.000000	1801 Ave W	Brooklyn, NY 11229	1801 Ave WBrooklyn, NY 11229	United States	New York	Kings County	Brooklyn	Avenue L	1801 Avenue L, Brooklyn, NY 11230, USA	40.62097800	-73.95720200
Brokered by Corcoran East Side	Co-op for sale	845000	1	1	2184.207862	17 W 54th St Apt 3C	New York, NY 10019	17 W 54th St Apt 3CNew York, NY 10019	New York	New York County	New York	Manhattan	17	17 W 54th St #3c, New York, NY 10019, USA	40.76179710	-73.97662750
Brokered by Winzone Realty Inc	Condo for sale	550000	1	1	712.000000	61-05 39th Ave Unit G3	Woodside, NY 11377	61-05 39th Ave Unit G3Woodside, NY 11377	New York	Queens County	Queens	Flushing	6105	6105 39th Ave Apt G3, Flushing, NY 11377, USA	40.74729230	-73.90219400
Brokered by BROOKLYN`S 4 U REALTY	Multi-family home for sale	2599000	3	6	4662.000000	102 Patchen Ave	Brooklyn, NY 11221	102 Patchen AveBrooklyn, NY 11221	United States	New York	Kings County	Brooklyn	Patchen Avenue	102 Patchen Ave, Brooklyn, NY 11221, USA	40.68839290	-73.92732430
Brokered by Papa Realty	Co-op for sale	498000	2	2	2184.207862	17-85 215 St Unit 6H	Bayside, NY 11360	17-85 215 St Unit 6HBayside, NY 11360	New York	Queens County	Queens	Flushing	17-85	17-85 215th St #6k, Flushing, NY 11360, USA	40.78430120	-73.77619620
Brokered by Elite Real Estate Group 1 Llc	House for sale	840000	3	2	1675.000000	1459 Waring Ave	Bronx, NY 10469	1459 Waring AveBronx, NY 10469	United States	New York	Bronx County	The Bronx	Waring Avenue	1459 Waring Ave, Bronx, NY 10469, USA	40.86111370	-73.84399690
Brokered by Brown Harris Stevens - 445 Park Avenue	Co-op for sale	1250000	2	2	1500.000000	125 E 63rd St Apt 4B	Manhattan, NY 10065	125 E 63rd St Apt 4BManhattan, NY 10065	New York	New York County	New York	Manhattan	125	125 E 63rd St #4b, New York, NY 10065, USA	40.76516940	-73.96670310
Brokered by Corcoran East Side	Co-op for sale	845000	1	1	2184.207862	17 W 54th St Apt 3C	New York, NY 10019	17 W 54th St Apt 3CNew York, NY 10019	New York	New York County	New York	Manhattan	17	17 W 54th St #3c, New York, NY 10019, USA	40.76179710	-73.97662750
Brokered by RE/MAX City Square	Multi-family home for sale	890000	6	5	2184.207862	2401 Walton Ave	Bronx, NY 10468	2401 Walton AveBronx, NY 10468	United States	New York	Bronx County	The Bronx	Walton Avenue	2401 Walton Ave, Bronx, NY 10468, USA	40.86100160	-73.90141410
Brokered by BERGEN BASIN REALTY	House for sale	949000	4	2	2172.000000	2430 E 71st St	Brooklyn, NY 11234	2430 E 71st StBrooklyn, NY 11234	United States	New York	Kings County	Brooklyn	East 71st Street	2430 E 71st St, Brooklyn, NY 11234, USA	40.61424390	-73.90154730
Brokered by Sotheby's International Realty - East Side Manhattan Brokerage	Co-op for sale	2800000	2	2	2184.207862	23 E 74th St Apt 14F	New York, NY 10021	23 E 74th St Apt 14FNew York, NY 10021	New York	New York County	New York	Manhattan	23	23 E 74th St #14f, New York, NY 10021, USA	40.77344270	-73.96471710
Brokered by Douglas Elliman - 1995 Broadway	Co-op for sale	699000	1	1	2184.207862	235 W 70th St Apt 3E	New York, NY 10023	235 W 70th St Apt 3ENew York, NY 10023	New York	New York County	New York	Manhattan	235	235 W 70th St #3e, New York, NY 10023, USA	40.77803410	-73.98388020
Brokered by Corcoran Brooklyn Heights	Pending	225000	3	1	2184.207862	100 Remsen St Apt 1E	Brooklyn, NY 11201	100 Remsen St Apt 1EBrooklyn, NY 11201	New York	Kings County	Brooklyn	Brooklyn Heights	100	100 Remsen St #1e, Brooklyn, NY 11201, USA	40.69395820	-73.99436950
Brokered by Coldwell Banker Warburg	Co-op for sale	4995000	3	4	2184.207862	3 E 71st St Units 7 & 8C	New York, NY 10021	3 E 71st St Units 7 & 8CNew York, NY 10021	United States	New York	New York County	New York	East 71st Street	3 E 71st St, New York, NY 10021, USA	40.77171200	-73.96668410
Brokered by COMPASS	Condo for sale	2800000	3	3	3341.000000	429 Kent Ave Unit L65	Brooklyn, NY 11249	429 Kent Ave Unit L65Brooklyn, NY 11249	New York	Kings County	Brooklyn	Southside	429	429 Kent Ave #65, Brooklyn, NY 11249, USA	40.70960140	-73.96821730
Brokered by COMPASS	Townhouse for sale	4100000	5	3	2184.207862	1390 Lexington Ave	Manhattan, NY 10128	1390 Lexington AveManhattan, NY 10128	United States	New York	New York County	New York	Lexington Avenue	1390 Lexington Ave, New York, NY 10128, USA	40.78309500	-73.95318000
Brokered by E Realty International Corp	Condo for sale	725000	2	2	800.000000	91-23 Corona Ave Unit 4F	Elmhurst, NY 11373	91-23 Corona Ave Unit 4FElmhurst, NY 11373	New York	Queens County	Queens	Flushing	91-23	91-23 Corona Ave. #4f, Flushing, NY 11373, USA	40.74277050	-73.87275160
Brokered by Boroughs Realty Llc	Co-op for sale	349999	2	1	873.000000	3235 Emmons Ave Apt 721	Brooklyn, NY 11235	3235 Emmons Ave Apt 721Brooklyn, NY 11235	New York	Kings County	Brooklyn	Sheepshead Bay	3235	3235 Emmons Ave Apt 721, Brooklyn, NY 11235, USA	40.58443990	-73.93161160
Brokered by Corcoran Westside Columbus	Co-op for sale	280000	2	1	1050.000000	3000 Valentine Ave Apt 3B	Bronx, NY 10458	3000 Valentine Ave Apt 3BBronx, NY 10458	New York	Bronx County	The Bronx	West Bronx	3000	3000 Valentine Ave #3b, Bronx, NY 10458, USA	40.87241370	-73.88522310
Brokered by Expert Homes Ny	Multi-family home for sale	689000	4	2	2184.207862	Paulding Ave and E 228th St	Bronx, NY 10466	Paulding Ave and E 228th StBronx, NY 10466	10466	United States	New York	Bronx County	East Bronx	E 228th St & Paulding Ave, Bronx, NY 10466, USA	40.88717140	-73.85067520
Brokered by Winzone Realty Inc	Condo for sale	595000	2	2	739.000000	71-66 Parsons Blvd Unit 7F	Flushing, NY 11365	71-66 Parsons Blvd Unit 7FFlushing, NY 11365	New York	Queens County	Queens	Flushing	71-66	71-66 Parsons Blvd #7f, Flushing, NY 11365, USA	40.72843000	-73.81141000
Brokered by COMPASS	Multi-family home for sale	3200000	6	2	4360.000000	413 W 145th St Unit 2FAMILY	Manhattan, NY 10031	413 W 145th St Unit 2FAMILYManhattan, NY 10031	United States	New York	New York County	New York	West 145th Street	413 W 145th St, New York, NY 10031, USA	40.82453200	-73.94550860
Brokered by COMPASS	Townhouse for sale	15990000	8	8	6000.000000	175-177 E 78th St	Manhattan, NY 10075	175-177 E 78th StManhattan, NY 10075	New York	New York County	New York	Manhattan	175	175 E 78th St #177, New York, NY 10075, USA	40.77406110	-73.95829520
Brokered by Corcoran West Side	Condo for sale	2350000	2	2	1428.000000	88 Lexington Ave Apt 1602	New York, NY 10016	88 Lexington Ave Apt 1602New York, NY 10016	New York	New York County	New York	Manhattan	88	88 Lexington Ave Apt 1602, New York, NY 10016, USA	40.74172440	-73.98352460
Brokered by Alexander Madison Realty Inc	Co-op for sale	369000	1	1	2184.207862	18-05 215th St Unit 16C	Bayside, NY 11360	18-05 215th St Unit 16CBayside, NY 11360	New York	Queens County	Queens	Bayside	18-05	18-05 215th St #16c, Bayside, NY 11360, USA	40.78467300	-73.77526300
Brokered by Nest Seekers International, Tribeca	Condo for sale	705000	1	1	631.000000	30-05 Vernon Blvd Unit 3E	Queens, NY 11102	30-05 Vernon Blvd Unit 3EQueens, NY 11102	New York	Queens County	Queens	Long Island City	30-05	30-05 Vernon Blvd #3e, Long Island City, NY 11102, USA	40.77152600	-73.93374700
Brokered by United Real Estate Fortune	Townhouse for sale	599999	3	2	1800.000000	23 Tony Ct	Staten Island, NY 10305	23 Tony CtStaten Island, NY 10305	United States	New York	Richmond County	Staten Island	Tony Court	23 Tony Ct, Staten Island, NY 10305, USA	40.59168530	-74.07782190
Brokered by Block & Lot Real Estate SVC	Co-op for sale	488888	2	2	2184.207862	42-65 Kissena Blvd Unit 131	Flushing, NY 11355	42-65 Kissena Blvd Unit 131Flushing, NY 11355	New York	Queens County	Queens	Flushing	4265	4265 Kissena Blvd Apt 131, Flushing, NY 11355, USA	40.75601030	-73.82494830
